#==================================================================================#
# F. Gonzalez-Cataldo and Burkhard Militzer. "Ab initio determination of iron melting at terapascal pressures and Super-Earths core crystallization". Physical Review Research 5, 033194 (2023). https://doi.org/10.1103/PhysRevResearch.5.033194 
# All solids iron TDI calculations, including PAW-14, PAW-8, and PAW-16.  No Frenkel correction
#==================================================================================#
Fe417   144Fe  N=  1  V[A^3]=  4.3467  rho[g/cc]=  21.3343  T[K]=  10000  P[GPa]=  1809.5270  0.2650  E[Ha/Fe]=  0.34402896   0.00020900  F_DFT[Ha/Fe]=  -0.01757263  0.00005306  S[kB/atom]=  11.4185      0.00680906  #          PAW-14
Fe422   144Fe  N=  1  V[A^3]=  4.3467  rho[g/cc]=  21.3343  T[K]=  15000  P[GPa]=  1899.7030  0.9140  E[Ha/Fe]=  0.42609068   0.00068361  F_DFT[Ha/Fe]=  -0.21664794  0.00011602  S[kB/atom]=  13.5307      0.0145969   #          PAW-14
Fe427   144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  5000   P[GPa]=  2712.9960  0.1400  E[Ha/Fe]=  0.56126400   0.00008166  F_DFT[Ha/Fe]=  0.43901659   0.00003294  S[kB/atom]=  7.72054      0.00556101  #          PAW-14
Fe432   144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  10000  P[GPa]=  2797.8540  0.1780  E[Ha/Fe]=  0.62949501   0.00010542  F_DFT[Ha/Fe]=  0.29264426   0.00004862  S[kB/atom]=  10.6369      0.00366589  #          PAW-14
Fe437   144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  15000  P[GPa]=  2894.5630  0.7400  E[Ha/Fe]=  0.70877573   0.00046598  F_DFT[Ha/Fe]=  0.10525315   0.00013912  S[kB/atom]=  12.7052      0.0102375   #          PAW-14
Fe442   144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  20000  P[GPa]=  2998.6800  0.6260  E[Ha/Fe]=  0.79301115   0.00040425  F_DFT[Ha/Fe]=  -0.10723980  0.00017022  S[kB/atom]=  14.2138      0.00692536  #          PAW-14
Fe447   144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  25000  P[GPa]=  3110.5910  1.2710  E[Ha/Fe]=  0.88091386   0.00075225  F_DFT[Ha/Fe]=  -0.34233930  0.00019887  S[kB/atom]=  15.4509      0.0098281   #          PAW-14
Fe452   144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  5000   P[GPa]=  3554.7130  0.3230  E[Ha/Fe]=  0.79548147   0.00017300  F_DFT[Ha/Fe]=  0.67919462   0.00002016  S[kB/atom]=  7.3441       0.0109997   #          PAW-14
Fe457   144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  10000  P[GPa]=  3644.4760  0.4350  E[Ha/Fe]=  0.86253555   0.00024222  F_DFT[Ha/Fe]=  0.53851253   0.00004462  S[kB/atom]=  10.2318      0.0077774   #          PAW-14
Fe462   144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  15000  P[GPa]=  3746.9450  1.0410  E[Ha/Fe]=  0.93977031   0.00060024  F_DFT[Ha/Fe]=  0.35905608   0.00013588  S[kB/atom]=  12.225       0.0129558   #          PAW-14
Fe467   144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  20000  P[GPa]=  3857.0670  2.7440  E[Ha/Fe]=  1.02171218   0.00148469  F_DFT[Ha/Fe]=  0.15494616   0.00015556  S[kB/atom]=  13.6852      0.0235697   #          PAW-14
Fe472   144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  25000  P[GPa]=  3976.5440  1.5960  E[Ha/Fe]=  1.10669747   0.00085197  F_DFT[Ha/Fe]=  -0.07196681  0.00020872  S[kB/atom]=  14.8877      0.0110795   #          PAW-14
Fe477   144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  5000   P[GPa]=  4480.7580  0.2510  E[Ha/Fe]=  1.04119815   0.00012140  F_DFT[Ha/Fe]=  0.92990730   0.00001813  S[kB/atom]=  7.02857      0.00775204  #          PAW-14
Fe482   144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  10000  P[GPa]=  4575.7660  0.2230  E[Ha/Fe]=  1.10618381   0.00012237  F_DFT[Ha/Fe]=  0.79550764   0.00005372  S[kB/atom]=  9.81038      0.00422009  #          PAW-14
Fe487   144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  15000  P[GPa]=  4684.4490  0.1900  E[Ha/Fe]=  1.18159857   0.00006687  F_DFT[Ha/Fe]=  0.62363888   0.00008125  S[kB/atom]=  11.746       0.00221525  #          PAW-14
Fe492   144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  20000  P[GPa]=  4803.3550  1.2350  E[Ha/Fe]=  1.26186769   0.00055901  F_DFT[Ha/Fe]=  0.42612893   0.00009158  S[kB/atom]=  13.1953      0.00894373  #          PAW-14
Fe497   144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  25000  P[GPa]=  4933.2620  1.3770  E[Ha/Fe]=  1.34608126   0.00058927  F_DFT[Ha/Fe]=  0.20655488   0.00022616  S[kB/atom]=  14.3934      0.00797243  #          PAW-14
Fe506   144Fe  N=  1  V[A^3]=  7.3106  rho[g/cc]=  12.6847  T[K]=  7500   P[GPa]=  297.6820   0.3610  E[Ha/Fe]=  -0.15282630  0.00031065  F_DFT[Ha/Fe]=  -0.46805598  0.00007787  S[kB/atom]=  13.2722      0.0134841   #          PAW-14
Fe516   144Fe  N=  1  V[A^3]=  7.0530  rho[g/cc]=  13.1481  T[K]=  5000   P[GPa]=  306.2070   0.3960  E[Ha/Fe]=  -0.17999521  0.00031351  F_DFT[Ha/Fe]=  -0.35356506  0.00002606  S[kB/atom]=  10.9618      0.019868    #          PAW-14
Fe654   144Fe  N=  1  V[A^3]=  7.1486  rho[g/cc]=  12.9722  T[K]=  6000   P[GPa]=  302.7040   0.0950  E[Ha/Fe]=  -0.16968387  0.00008015  F_DFT[Ha/Fe]=  -0.39701455  0.00004103  S[kB/atom]=  11.9642      0.00473881  #          PAW-14
Fe654b  144Fe  N=  1  V[A^3]=  7.1486  rho[g/cc]=  12.9722  T[K]=  6000   P[GPa]=  302.1560   0.5300  E[Ha/Fe]=  -0.16996346  0.00042359  F_DFT[Ha/Fe]=  -0.39799846  0.00005319  S[kB/atom]=  12.0013      0.0224683   #          PAW-14
Fe1500  72Fe   N=  1  V[A^3]=  7.2136  rho[g/cc]=  12.8553  T[K]=  6000   P[GPa]=  299.9850   0.3770  E[Ha/Fe]=  -0.16556906  0.00031260  F_DFT[Ha/Fe]=  -0.39782377  0.00007332  S[kB/atom]=  12.2234      0.0168984   #          PAW-14
Fe1554  128Fe  N=  1  V[A^3]=  7.1914  rho[g/cc]=  12.8949  T[K]=  6000   P[GPa]=  302.2360   0.2380  E[Ha/Fe]=  -0.16406270  0.00021160  F_DFT[Ha/Fe]=  -0.39817751  0.00007724  #            S[kB/atom]=  12.3213     0.0118551  #       bcc
Fe1559  144Fe  N=  1  V[A^3]=  5.2509  rho[g/cc]=  17.6603  T[K]=  15000  P[GPa]=  1088.9610  1.0210  E[Ha/Fe]=  0.18409984   0.00078342  F_DFT[Ha/Fe]=  -0.51665947  0.00022193  S[kB/atom]=  14.7522      0.0171413   #          PAW-14
Fe1564  144Fe  N=  1  V[A^3]=  4.7562  rho[g/cc]=  19.4973  T[K]=  15000  P[GPa]=  1458.8090  1.1870  E[Ha/Fe]=  0.29512118   0.00088340  F_DFT[Ha/Fe]=  -0.37346472  0.00017142  S[kB/atom]=  14.0748      0.0189439   #          PAW-14
Fe1569  144Fe  N=  1  V[A^3]=  8.1170  rho[g/cc]=  11.4246  T[K]=  5000   P[GPa]=  167.9520   0.4510  E[Ha/Fe]=  -0.21964194  0.00037517  F_DFT[Ha/Fe]=  -0.41022439  0.00006894  S[kB/atom]=  12.0362      0.0240906   #          PAW-14
Fe1574  144Fe  N=  1  V[A^3]=  5.2509  rho[g/cc]=  17.6603  T[K]=  7500   P[GPa]=  962.3650   0.1980  E[Ha/Fe]=  0.05757173   0.00015628  F_DFT[Ha/Fe]=  -0.20606046  0.00003455  S[kB/atom]=  11.0998      0.00673879  #          PAW-14
Fe1579  144Fe  N=  1  V[A^3]=  4.3467  rho[g/cc]=  21.3343  T[K]=  7500   P[GPa]=  1767.9870  0.1460  E[Ha/Fe]=  0.30659877   0.00010308  F_DFT[Ha/Fe]=  0.06758909   0.00002409  S[kB/atom]=  10.0631      0.00445695  #          PAW-14
Fe1584  144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  7500   P[GPa]=  2754.0380  0.0750  E[Ha/Fe]=  0.59384081   0.00006234  F_DFT[Ha/Fe]=  0.37153358   0.00004128  S[kB/atom]=  9.35988      0.003148    #          PAW-14
Fe1589  144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  7500   P[GPa]=  3597.6510  0.2330  E[Ha/Fe]=  0.82712261   0.00013281  F_DFT[Ha/Fe]=  0.61439034   0.00004447  S[kB/atom]=  8.95674      0.00589688  #          PAW-14
Fe1594  144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  7500   P[GPa]=  4526.7070  0.1680  E[Ha/Fe]=  1.07211731   0.00008620  F_DFT[Ha/Fe]=  0.86819281   0.00003206  S[kB/atom]=  8.5859       0.0038722   #          PAW-14
Fe1599  144Fe  N=  1  V[A^3]=  8.1170  rho[g/cc]=  11.4246  T[K]=  3000   P[GPa]=  143.3960   0.2810  E[Ha/Fe]=  -0.24982281  0.00022501  F_DFT[Ha/Fe]=  -0.34160172  0.00007540  S[kB/atom]=  9.6605       0.0249786   #          PAW-14
Fe1604  144Fe  N=  1  V[A^3]=  7.0530  rho[g/cc]=  13.1481  T[K]=  3000   P[GPa]=  282.4770   0.3400  E[Ha/Fe]=  -0.20735695  0.00026905  F_DFT[Ha/Fe]=  -0.29108615  0.00004376  S[kB/atom]=  8.8132       0.0286919   #          PAW-14
Fe1609  144Fe  N=  1  V[A^3]=  5.2509  rho[g/cc]=  17.6603  T[K]=  3000   P[GPa]=  900.6000   0.0490  E[Ha/Fe]=  -0.00237970  0.00003057  F_DFT[Ha/Fe]=  -0.07211377  0.00002110  S[kB/atom]=  7.34009      0.0039098   #          PAW-14
Fe1614  144Fe  N=  1  V[A^3]=  4.3467  rho[g/cc]=  21.3343  T[K]=  3000   P[GPa]=  1701.9980  0.0560  E[Ha/Fe]=  0.24945992   0.00002903  F_DFT[Ha/Fe]=  0.18763142   0.00002746  S[kB/atom]=  6.50797      0.00420611  #          PAW-14
Fe1619  144Fe  N=  1  V[A^3]=  3.7490  rho[g/cc]=  24.7352  T[K]=  3000   P[GPa]=  2683.5580  0.0360  E[Ha/Fe]=  0.53828166   0.00001686  F_DFT[Ha/Fe]=  0.48232480   0.00002056  S[kB/atom]=  5.88993      0.00279871  #          PAW-14
Fe1624  144Fe  N=  1  V[A^3]=  3.4129  rho[g/cc]=  27.1716  T[K]=  3000   P[GPa]=  3525.3430  0.1520  E[Ha/Fe]=  0.77321886   0.00008714  F_DFT[Ha/Fe]=  0.71988427   0.00003886  S[kB/atom]=  5.61391      0.0100429   #          PAW-14
Fe1629  144Fe  N=  1  V[A^3]=  3.1391  rho[g/cc]=  29.5411  T[K]=  3000   P[GPa]=  4447.4470  0.0550  E[Ha/Fe]=  1.01927423   0.00003464  F_DFT[Ha/Fe]=  0.96891875   0.00001872  S[kB/atom]=  5.30033      0.00414452  #          PAW-14
Fe1691  144Fe  N=  1  V[A^3]=  7.1108  rho[g/cc]=  13.0410  T[K]=  6000   P[GPa]=  301.0390   0.2430  E[Ha/Fe]=  -0.16248956  0.00026066  F_DFT[Ha/Fe]=  -0.39379509  0.00004845  S[kB/atom]=  12.1734      0.0139533   #          PAW-8
Fe1696  144Fe  N=  1  V[A^3]=  7.1023  rho[g/cc]=  13.0568  T[K]=  6000   P[GPa]=  301.1550   0.1670  E[Ha/Fe]=  -0.16576437  0.00016003  F_DFT[Ha/Fe]=  -0.39437747  0.00005134  S[kB/atom]=  12.0317      0.00884505  #          PAW-16
